Country Name,Country Code,Year,"Net bilateral aid flows from DAC donors, United States (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)",Region,Income group
Georgia,GEO,2014,150169998.168945,7139999.8664856,-16389999.3896484,167169998.168945,425319995.105266,Europe & Central Asia,Upper middle income
Georgia,GEO,2015,90650001.5258789,4360000.1335144,15949999.8092651,146309997.558594,350360000.168905,Europe & Central Asia,Upper middle income
Georgia,GEO,2016,80889999.3896484,1029999.97138977,22940000.5340576,189089996.337891,365829995.859415,Europe & Central Asia,Upper middle income
Georgia,GEO,2017,93769996.6430664,1070000.05245209,22379999.1607666,250949996.948242,442489992.601797,Europe & Central Asia,Upper middle income
Georgia,GEO,2018,98250000.0,1700000.04768372,82529998.7792969,275480010.986328,632330012.48911,Europe & Central Asia,Upper middle income
Georgia,GEO,2019,93019996.6430664,5829999.92370605,84430000.3051758,166770004.272461,559790008.09975,Europe & Central Asia,Upper middle income
Georgia,GEO,2020,,,,,,Europe & Central Asia,Upper middle income
Germany,DEU,2000,,,,,,Europe & Central Asia,High income
Germany,DEU,2001,,,,,,Europe & Central Asia,High income
Germany,DEU,2002,,,,,,Europe & Central Asia,High income
Germany,DEU,2003,,,,,,Europe & Central Asia,High income
Germany,DEU,2004,,,,,,Europe & Central Asia,High income
Germany,DEU,2005,,,,,,Europe & Central Asia,High income
Germany,DEU,2006,,,,,,Europe & Central Asia,High income
Germany,DEU,2007,,,,,,Europe & Central Asia,High income
Germany,DEU,2008,,,,,,Europe & Central Asia,High income
Germany,DEU,2009,,,,,,Europe & Central Asia,High income
Germany,DEU,2010,,,,,,Europe & Central Asia,High income
Germany,DEU,2011,,,,,,Europe & Central Asia,High income
Germany,DEU,2012,,,,,,Europe & Central Asia,High income
Germany,DEU,2013,,,,,,Europe & Central Asia,High income
Germany,DEU,2014,,,,,,Europe & Central Asia,High income
Germany,DEU,2015,,,,,,Europe & Central Asia,High income
Germany,DEU,2016,,,,,,Europe & Central Asia,High income
Germany,DEU,2017,,,,,,Europe & Central Asia,High income
Germany,DEU,2018,,,,,,Europe & Central Asia,High income
Germany,DEU,2019,,,,,,Europe & Central Asia,High income
Germany,DEU,2020,,,,,,Europe & Central Asia,High income
Ghana,GHA,2000,63340000.1525879,79910003.6621094,32020000.4577637,16409999.8474121,392050005.808472,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2001,53520000.4577637,97839996.3378906,23829999.9237061,18139999.3896484,404819995.062426,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2002,68870002.746582,122489997.86377,33979999.5422363,42439998.626709,447409999.446944,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2003,83930000.3051758,123900001.525879,46799999.2370605,71230003.3569336,555040002.416819,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2004,80410003.6621094,280029998.779297,65559997.5585938,63520000.4577637,992029999.637976,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2005,66900001.5258789,119739997.86377,66440002.4414063,77419998.1689453,692750000.905246,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2006,68419998.1689453,167169998.168945,59830001.8310547,61880001.0681152,656969992.94497,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2007,70660003.6621094,152000000.0,52700000.7629395,85220001.2207031,795209996.469319,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2008,79529998.7792969,150770004.272461,71690002.4414063,118489997.86377,844530003.836379,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2009,150539993.286133,153929992.675781,61169998.1689453,166880004.882813,987729995.813221,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2010,205710006.713867,166580001.831055,58159999.8474121,105559997.558594,1003210002.42792,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2011,303899993.896484,130460006.713867,99319999.6948242,73199996.9482422,971319991.15087,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2012,211250000.0,83500000.0,78629997.253418,85599998.4741211,929789999.477565,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2013,113680000.305176,161580001.831055,56650001.5258789,33250000.0,766370007.552207,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2014,139160003.662109,108800003.051758,35909999.8474121,49020000.4577637,654210009.537637,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2015,184979995.727539,92629997.253418,56459999.0844727,157339996.337891,782559986.865148,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2016,227149993.896484,78470001.2207031,26729999.5422363,60400001.5258789,683149995.643645,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2017,231910003.662109,72680000.3051758,55680000.3051758,31479999.5422363,625340006.200596,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2018,217979995.727539,50259998.3215332,70849998.4741211,78599998.4741211,703009987.311438,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2019,197770004.272461,60080001.8310547,80029998.7792969,41639999.3896484,554540003.499016,Sub-Saharan Africa,Lower middle income
Ghana,GHA,2020,,,,,,Sub-Saharan Africa,Lower middle income
Gibraltar,GIB,2000,,39999.9991059303,,,39999.9991059303,Europe & Central Asia,High income
Gibraltar,GIB,2001,,39999.9991059303,,,729999.996721744,Europe & Central Asia,High income
Gibraltar,GIB,2002,,,,,9999.99977648258,Europe & Central Asia,High income
Gibraltar,GIB,2003,,19999.9995529652,,,19999.9995529652,Europe & Central Asia,High income
Gibraltar,GIB,2004,,,,,189999.997615814,Europe & Central Asia,High income
Gibraltar,GIB,2008,,,,,,Europe & Central Asia,High income
Gibraltar,GIB,2009,,,,,,Europe & Central Asia,High income
Gibraltar,GIB,2016,,,,,,Europe & Central Asia,High income
Gibraltar,GIB,2017,,,,,,Europe & Central Asia,High income
Gibraltar,GIB,2019,,,,,,Europe & Central Asia,High income
Gibraltar,GIB,2020,,,,,,Europe & Central Asia,High income
Greece,GRC,2000,,,,,,Europe & Central Asia,High income
Greece,GRC,2001,,,,,,Europe & Central Asia,High income
Greece,GRC,2002,,,,,,Europe & Central Asia,High income
Greece,GRC,2003,,,,,,Europe & Central Asia,High income
Greece,GRC,2004,,,,,,Europe & Central Asia,High income
Greece,GRC,2005,,,,,,Europe & Central Asia,High income
Greece,GRC,2006,,,,,,Europe & Central Asia,High income
Greece,GRC,2007,,,,,,Europe & Central Asia,High income
Greece,GRC,2008,,,,,,Europe & Central Asia,High income
Greece,GRC,2009,,,,,,Europe & Central Asia,High income
Greece,GRC,2010,,,,,,Europe & Central Asia,High income
Greece,GRC,2011,,,,,,Europe & Central Asia,High income
Greece,GRC,2012,,,,,,Europe & Central Asia,High income
Greece,GRC,2013,,,,,,Europe & Central Asia,High income
Greece,GRC,2014,,,,,,Europe & Central Asia,High income
Greece,GRC,2015,,,,,,Europe & Central Asia,High income
Greece,GRC,2016,,,,,,Europe & Central Asia,High income
Greece,GRC,2017,,,,,,Europe & Central Asia,High income
Greece,GRC,2018,,,,,,Europe & Central Asia,High income
Greece,GRC,2019,,,,,,Europe & Central Asia,High income
Greece,GRC,2020,,,,,,Europe & Central Asia,High income
Greenland,GRL,2000,,,,,,Europe & Central Asia,High income
Greenland,GRL,2001,,,,,,Europe & Central Asia,High income
Greenland,GRL,2002,,,,,,Europe & Central Asia,High income
Greenland,GRL,2003,,,,,,Europe & Central Asia,High income
Greenland,GRL,2004,,,,,,Europe & Central Asia,High income
Greenland,GRL,2005,,,,,,Europe & Central Asia,High income
Greenland,GRL,2006,,,,,,Europe & Central Asia,High income
Greenland,GRL,2007,,,,,,Europe & Central Asia,High income
Greenland,GRL,2008,,,,,,Europe & Central Asia,High income
Greenland,GRL,2009,,,,,,Europe & Central Asia,High income
Greenland,GRL,2010,,,,,,Europe & Central Asia,High income
Greenland,GRL,2011,,,,,,Europe & Central Asia,High income
Greenland,GRL,2012,,,,,,Europe & Central Asia,High income
Greenland,GRL,2013,,,,,,Europe & Central Asia,High income
Greenland,GRL,2014,,,,,,Europe & Central Asia,High income
Greenland,GRL,2015,,,,,,Europe & Central Asia,High income
Greenland,GRL,2016,,,,,,Europe & Central Asia,High income
Greenland,GRL,2017,,,,,,Europe & Central Asia,High income
Greenland,GRL,2018,,,,,,Europe & Central Asia,High income
Greenland,GRL,2019,,,,,,Europe & Central Asia,High income
Greenland,GRL,2020,,,,,,Europe & Central Asia,High income
Grenada,GRD,2000,340000.003576279,409999.996423721,19999.9995529652,1809999.94277954,11709999.6358156,Latin America & Caribbean,Upper middle income
Grenada,GRD,2001,189999.997615814,500000.0,29999.9993294477,90000.0035762787,3430000.07607043,Latin America & Caribbean,Upper middle income
Grenada,GRD,2002,19999.9995529652,779999.971389771,39999.9991059303,319999.992847443,2619999.92467463,Latin America & Caribbean,Upper middle income
Grenada,GRD,2003,9999.99977648258,730000.019073486,50000.0007450581,519999.980926514,8810000.00052154,Latin America & Caribbean,Upper middle income
Grenada,GRD,2004,370000.004768372,750000.0,29999.9993294477,2069999.9332428,12619999.9675155,Latin America & Caribbean,Upper middle income
Grenada,GRD,2005,7110000.1335144,10800000.1907349,90000.0035762787,11489999.7711182,37630000.0138582,Latin America & Caribbean,Upper middle income
Grenada,GRD,2006,1750000.0,810000.002384186,,4380000.11444092,7830000.13232231,Latin America & Caribbean,Upper middle income
Grenada,GRD,2007,129999.995231628,,,1110000.01430511,5720000.01557171,Latin America & Caribbean,Upper middle income
Grenada,GRD,2008,50000.0007450581,19999.9995529652,9999.99977648258,9630000.11444092,10980000.1289696,Latin America & Caribbean,Upper middle income
Grenada,GRD,2009,79999.9982118607,29999.9993294477,9999.99977648258,14800000.1907349,18090000.3090501,Latin America & Caribbean,Upper middle income
Grenada,GRD,2010,19999.9995529652,,70000.0002980232,12170000.0762939,18820000.2368539,Latin America & Caribbean,Upper middle income
Grenada,GRD,2011,19999.9995529652,,29999.9993294477,2789999.96185303,12119999.7644871,Latin America & Caribbean,Upper middle income
Grenada,GRD,2012,,19999.9995529652,9999.99977648258,800000.011920929,1980000.02279878,Latin America & Caribbean,Upper middle income
Grenada,GRD,2013,500000.0,0.0,1490000.00953674,340000.003576279,3510000.00350177,Latin America & Caribbean,Upper middle income
Grenada,GRD,2014,,0.0,2839999.91416931,7659999.84741211,13189999.6642023,Latin America & Caribbean,Upper middle income
Grenada,GRD,2015,0.0,70000.0002980232,2029999.97138977,-79999.9982118607,3770000.02004207,Latin America & Caribbean,Upper middle income
Grenada,GRD,2016,500000.0,0.0,1519999.98092651,-1860000.01430511,3080000.10997057,Latin America & Caribbean,Upper middle income
Grenada,GRD,2017,-39999.9991059303,109999.999403954,1179999.94754791,1539999.96185303,2919999.92355704,Latin America & Caribbean,Upper middle income
Grenada,GRD,2018,0.0,239999.994635582,889999.985694885,509999.990463257,1539999.96185303,Latin America & Caribbean,Upper middle income
Grenada,GRD,2019,9999.99977648258,150000.005960464,610000.014305115,1820000.05245209,3790000.07919967,Latin America & Caribbean,Upper middle income
Grenada,GRD,2020,,,,,,Latin America & Caribbean,Upper middle income
Guam,GUM,2000,,,,,,East Asia & Pacific,High income
Guam,GUM,2001,,,,,,East Asia & Pacific,High income
Guam,GUM,2002,,,,,,East Asia & Pacific,High income
Guam,GUM,2003,,,,,,East Asia & Pacific,High income
Guam,GUM,2004,,,,,,East Asia & Pacific,High income
Guam,GUM,2005,,,,,,East Asia & Pacific,High income
Guam,GUM,2006,,,,,,East Asia & Pacific,High income
Guam,GUM,2007,,,,,,East Asia & Pacific,High income
Guam,GUM,2008,,,,,,East Asia & Pacific,High income
Guam,GUM,2009,,,,,,East Asia & Pacific,High income
Guam,GUM,2010,,,,,,East Asia & Pacific,High income
Guam,GUM,2011,,,,,,East Asia & Pacific,High income
Guam,GUM,2012,,,,,,East Asia & Pacific,High income
Guam,GUM,2013,,,,,,East Asia & Pacific,High income
Guam,GUM,2014,,,,,,East Asia & Pacific,High income
Guam,GUM,2015,,,,,,East Asia & Pacific,High income
Guam,GUM,2016,,,,,,East Asia & Pacific,High income
Guam,GUM,2017,,,,,,East Asia & Pacific,High income
Guam,GUM,2018,,,,,,East Asia & Pacific,High income
Guam,GUM,2019,,,,,,East Asia & Pacific,High income
Guam,GUM,2020,,,,,,East Asia & Pacific,High income
Guatemala,GTM,2000,57959999.0844727,23219999.3133545,18709999.0844727,20879999.1607666,251319999.160245,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2001,63599998.4741211,579999.983310699,15539999.961853,20270000.4577637,221659999.342635,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2002,64730003.3569336,569999.992847443,19000000.0,32090000.1525879,231960002.90662,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2003,67940002.4414063,150000.005960464,18950000.7629395,25090000.1525879,242340005.651116,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2004,53540000.9155273,-310000.002384186,23290000.9155273,23260000.2288818,227820003.401488,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2005,38360000.6103516,70000.0002980232,18139999.3896484,29989999.7711182,250649999.402463,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2006,67250000.0,-4659999.84741211,17879999.1607666,31649999.6185303,479109993.705526,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2007,45709999.0844727,-27610000.6103516,17299999.2370605,30760000.2288818,446000002.924353,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2008,70349998.4741211,660000.026226044,18809999.4659424,39049999.2370605,508759992.577136,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2009,83889999.3896484,720000.028610229,16129999.1607666,27950000.7629395,369379999.240861,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2010,100500000.0,230000.004172325,13460000.038147,37430000.3051758,387240002.280101,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2011,93080001.8310547,90000.0035762787,18170000.0762939,41369998.9318848,321710000.721738,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2012,95489997.8637695,15020000.4577637,17790000.9155273,31500000.0,295040000.610054,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2013,102669998.168945,77029998.7792969,10760000.2288818,25129999.1607666,322519996.754825,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2014,126040000.915527,1769999.98092651,22610000.6103516,21049999.2370605,262589998.92883,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2015,123500000.0,1629999.99523163,11229999.5422363,24229999.5422363,240489998.785779,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2016,133419998.168945,1480000.01907349,15659999.8474121,17510000.2288818,250469998.199492,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2017,209679992.675781,1240000.00953674,9789999.96185303,42740001.6784668,326909994.820133,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2018,199710006.713867,3000000.0,32830001.8310547,21420000.0762939,367420007.999986,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2019,183479995.727539,1559999.94277954,26959999.0844727,43099998.4741211,371979993.283749,Latin America & Caribbean,Upper middle income
Guatemala,GTM,2020,,,,,,Latin America & Caribbean,Upper middle income
Guinea,GIN,2000,25680000.3051758,400000.005960464,17350000.3814697,15569999.6948242,108389999.171719,Sub-Saharan Africa,Low income
Guinea,GIN,2001,34909999.8474121,1090000.0333786,17899999.6185303,14329999.9237061,136429997.712374,Sub-Saharan Africa,Low income
Guinea,GIN,2002,47650001.5258789,2660000.08583069,15399999.6185303,42159999.8474121,167709999.844432,Sub-Saharan Africa,Low income
Guinea,GIN,2003,44369998.9318848,2109999.89509583,16899999.6185303,46020000.4577637,180579998.094589,Sub-Saharan Africa,Low income
Guinea,GIN,2004,47650001.5258789,3170000.07629395,20209999.0844727,37569999.6948242,215909999.847412,Sub-Saharan Africa,Low income
Guinea,GIN,2005,43599998.4741211,1470000.02861023,19299999.2370605,15220000.2670288,141339998.457581,Sub-Saharan Africa,Low income
Guinea,GIN,2006,34849998.4741211,959999.978542328,13979999.5422363,21340000.1525879,124419998.735189,Sub-Saharan Africa,Low income
Guinea,GIN,2007,24739999.7711182,1080000.04291534,15750000.0,30899999.6185303,155499999.92922,Sub-Saharan Africa,Low income
Guinea,GIN,2008,43310001.373291,1159999.9666214,23739999.7711182,36560001.373291,246690002.677962,Sub-Saharan Africa,Low income
Guinea,GIN,2009,34860000.6103516,870000.004768372,19459999.0844727,41189998.626709,212450002.018362,Sub-Saharan Africa,Low income
Guinea,GIN,2010,21829999.9237061,,13289999.961853,72360000.6103516,164250001.046807,Sub-Saharan Africa,Low income
Guinea,GIN,2011,16239999.7711182,280000.001192093,13920000.0762939,36310001.373291,117999999.348074,Sub-Saharan Africa,Low income
Guinea,GIN,2012,19930000.3051758,2609999.89509583,7869999.88555908,30479999.5422363,177000000.176951,Sub-Saharan Africa,Low income
Guinea,GIN,2013,27110000.6103516,5829999.92370605,4889999.8664856,41770000.4577637,290820000.210777,Sub-Saharan Africa,Low income
Guinea,GIN,2014,41500000.0,460000.00834465,11800000.1907349,53470001.2207031,239960000.302643,Sub-Saharan Africa,Low income
Guinea,GIN,2015,76720001.2207031,479999.989271164,12760000.2288818,87010002.1362305,261900003.621355,Sub-Saharan Africa,Low income
Guinea,GIN,2016,125430000.305176,150000.005960464,23250000.0,77480003.3569336,309360002.58103,Sub-Saharan Africa,Low income
Guinea,GIN,2017,74040000.9155273,550000.011920929,12180000.3051758,82180000.3051758,254570002.665743,Sub-Saharan Africa,Low income
Guinea,GIN,2018,78580001.8310547,460000.00834465,18559999.4659424,105290000.915527,311090002.777054,Sub-Saharan Africa,Low income
Guinea,GIN,2019,60549999.2370605,829999.983310699,17819999.6948242,81489997.8637695,262669997.03832,Sub-Saharan Africa,Low income
Guinea,GIN,2020,,,,,,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,2000,560000.002384186,150000.005960464,660000.026226044,17360000.6103516,58950000.5710871,Sub-Saharan Africa,Low income
